customerid,gender,paperlessbilling,paymentmethod,children,contract_date,married,birth_date,churn_date,country,zipcode,contract_channel,billing_date,monthlycharges,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,phone_lines,streaming,date,tenure_months,tenure_penalty,age
eacbd24d3e9001cc7ca245c947c70a96,Male,No,Credit card (automatic),1,2020-10-12,No,2008-07-10,,ES,16422,Store,2023-01-31,20.05,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,8,197.58,16
ead01716ae1a5d4909ecfd167a1f7d52,Male,Yes,Credit card (automatic),0,2021-07-13,No,1956-12-20,,ES,34292,Phone,2023-01-31,80.55,Fiber optic,No,Yes,No,No,2.0,No,2023-01-31,12,259.86,68
ead4b5a1ae7e515df0925aa667897b50,Male,No,Credit card (automatic),0,2018-10-08,No,2011-07-17,,ES,20096,Phone,2023-01-31,59.9,DSL,Yes,No,No,Yes,2.0,No,2023-01-31,9,185.54,13
eae856a2c444a2f5ea47cb8ad02510af,Male,Yes,Credit card (automatic),0,2022-03-18,Yes,2008-03-12,,ES,45259,Internet,2023-01-31,54.95,DSL,Yes,No,No,Yes,1.0,No,2023-01-31,5,86.91,16
eafe784cf3fea993242b7eecba7ff752,Male,No,Bank transfer (automatic),0,2021-04-07,Yes,1944-09-25,,ES,04019,Internet,2023-01-31,86.55,Fiber optic,No,No,Yes,No,1.0,Yes,2023-01-31,6,140.48,80
eb13d879b68c57f39f57434afbac0c67,Female,No,Mailed check,2,2021-12-02,Yes,1988-08-14,,ES,04405,Phone,2023-01-31,18.8,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,13,257.05,36
eb35348187b0fe53511aafcbcaa9965b,Male,No,Credit card (automatic),2,2021-07-04,Yes,1999-02-25,,ES,46212,Store,2023-01-31,46.4,DSL,No,Yes,Yes,No,0.0,Yes,2023-01-31,7,84.4,25
eb7542f202fac50200ad8bb4715c9299,Male,Yes,Mailed check,0,2020-08-11,No,1978-07-21,,ES,26355,Phone,2023-01-31,19.8,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,4,86.54,46
eb7eb109e6fcaa990597a650a5a1f09e,Male,Yes,Electronic check,0,2022-12-06,No,2003-05-22,2023-09-16,ES,04426,Internet,2023-01-31,24.25,DSL,No,No,No,No,0.0,No,2023-01-31,1,18.79,21
eb8503542bd7bd110045174cda48b905,Male,No,Mailed check,2,2021-04-15,No,1969-04-05,,ES,47263,Internet,2023-01-31,45.65,DSL,No,No,No,No,1.0,No,2023-01-31,3,35.14,55
eb8bda94d014771b13b953d60b0c205b,Female,Yes,Credit card (automatic),0,2017-10-24,No,2004-03-26,,ES,32242,Phone,2023-01-31,109.85,Fiber optic,No,Yes,Yes,Yes,2.0,Yes,2023-01-31,7,140.65,20
eb8fa69f3f9a4bb100cdc6237b08ac36,Male,Yes,Electronic check,0,2022-09-18,No,1974-07-23,2023-04-26,ES,42027,Internet,2023-01-31,88.45,Fiber optic,No,No,No,No,1.0,Yes,2023-01-31,4,71.09,50
eb91df7fdc511850313dbc73e119967c,Male,Yes,Mailed check,0,2018-11-11,No,2003-10-27,,ES,32125,Phone,2023-01-31,35.4,DSL,Yes,No,No,Yes,0.0,No,2023-01-31,3,62.12,21
ebbf427e807ec7dc725b23749b0c183e,Female,No,Mailed check,0,2022-06-19,No,1993-09-24,,ES,16403,Phone,2023-01-31,20.65,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,12,267.17,31
ebd360ba0cacee2c32dd6b8fbb6c36a6,Female,Yes,Bank transfer (automatic),2,2017-01-07,Yes,1983-03-23,,ES,48406,Phone,2023-01-31,95.9,Fiber optic,Yes,Yes,No,No,2.0,Yes,2023-01-31,4,65.23,41
ebd50e7b13a6e7c71ada32a5076dd1e8,Male,Yes,Credit card (automatic),0,2017-11-28,Yes,2010-11-04,,ES,04521,Internet,2023-01-31,23.75,No,No internet service,No internet service,No internet service,No internet service,2.0,No,2023-01-31,9,205.04,14
ebd7dffe97a13c8cc4c8632a0604320f,Male,Yes,Mailed check,0,2020-07-03,No,1997-09-08,,ES,40260,Internet,2023-01-31,64.5,DSL,Yes,No,No,No,2.0,Yes,2023-01-31,3,43.77,27
ebe2493f3a6d041c77dd3e8889dce6e7,Female,Yes,Bank transfer (automatic),0,2021-01-22,Yes,2006-05-19,,ES,15408,Store,2023-01-31,69.45,DSL,No,Yes,No,No,1.0,Yes,2023-01-31,10,165.37,18
ec11a49ed4166122c4a52f82ae93464c,Male,Yes,Electronic check,0,2020-08-10,Yes,1980-09-18,2023-07-27,ES,31256,Phone,2023-01-31,84.45,Fiber optic,Yes,Yes,No,No,2.0,No,2023-01-31,1,16.64,44
ec121450135a86aab9529e146fd36885,Female,No,Bank transfer (automatic),0,2022-06-07,No,1972-05-03,2023-05-21,ES,51105,Store,2023-01-31,20.0,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,1,14.92,52
ec33cc10319f9e89f8b733b409f5ffea,Male,Yes,Mailed check,0,2017-04-04,Yes,1950-01-25,,ES,06284,Phone,2023-01-31,110.55,Fiber optic,Yes,No,Yes,Yes,2.0,Yes,2023-01-31,10,117.94,74
ec3bd4e9be504769f4c09eef86c75fd9,Male,Yes,Bank transfer (automatic),1,2018-03-04,Yes,2011-01-26,,ES,16105,Internet,2023-01-31,105.05,Fiber optic,No,No,Yes,Yes,2.0,Yes,2023-01-31,14,226.97,13
ec43cdcb42575dfbf476b73eb7a3ede4,Male,No,Electronic check,1,2019-11-15,Yes,1985-01-02,,ES,08164,Internet,2023-01-31,74.05,DSL,Yes,Yes,Yes,Yes,1.0,Yes,2023-01-31,7,108.85,40
ec4bcf76e2a06374a42923ffb2cb8bf0,Female,Yes,Credit card (automatic),0,2017-08-19,Yes,1959-12-18,,ES,23055,Phone,2023-01-31,109.4,Fiber optic,Yes,Yes,Yes,No,2.0,Yes,2023-01-31,14,289.19,65
ec6ae28051971fec0bd1be50603a166a,Female,Yes,Mailed check,2,2022-11-02,Yes,1971-03-01,,ES,27472,Phone,2023-01-31,30.25,DSL,No,Yes,No,No,0.0,No,2023-01-31,4,85.61,53
ec7329cd5494c8c2d77681abd211d296,Female,Yes,Bank transfer (automatic),0,2017-09-25,No,1941-10-07,,ES,35565,Store,2023-01-31,108.95,Fiber optic,Yes,No,Yes,Yes,2.0,Yes,2023-01-31,5,60.44,83
ec7730ba560e005f6d66d7f1857d1c8b,Male,Yes,Mailed check,1,2022-06-01,No,1937-04-28,,ES,22223,Phone,2023-01-31,45.75,DSL,No,No,No,No,1.0,No,2023-01-31,5,90.26,87
ec78818981fb757ab9aed5bcc83c01f4,Male,Yes,Electronic check,2,2017-03-15,Yes,1969-11-28,,ES,10080,Phone,2023-01-31,106.05,Fiber optic,Yes,Yes,No,No,2.0,Yes,2023-01-31,8,91.04,55
ec7fab0acdf0e15ab0a6cfb9d9a86066,Male,Yes,Credit card (automatic),0,2020-05-24,Yes,2000-04-03,,ES,28501,Store,2023-01-31,72.8,DSL,Yes,No,No,Yes,2.0,Yes,2023-01-31,4,82.01,24
ec8951f936d1f9ccec4ae0c69383b2d1,Female,Yes,Electronic check,0,2020-07-06,No,1953-02-27,2023-05-27,ES,33102,Store,2023-01-31,99.7,Fiber optic,No,Yes,No,No,2.0,Yes,2023-01-31,4,100.7,71
ecaab2ee57ab81527bcef3bbc3f630f0,Male,Yes,Credit card (automatic),0,2022-11-02,No,1950-02-11,2023-06-25,ES,24033,Internet,2023-01-31,95.1,Fiber optic,No,Yes,Yes,Yes,1.0,Yes,2023-01-31,4,50.65,74
ecc26e17eb4f5768334e328002e0dc9e,Male,Yes,Bank transfer (automatic),0,2017-01-21,Yes,1961-01-24,,ES,28307,Internet,2023-01-31,25.0,No,No internet service,No internet service,No internet service,No internet service,2.0,No,2023-01-31,9,91.67,63
eccc4cf865a51d504c9fffb1c3f83879,Female,Yes,Credit card (automatic),2,2022-11-26,No,1969-08-24,,ES,33135,Store,2023-01-31,61.2,DSL,Yes,No,No,No,1.0,Yes,2023-01-31,13,173.34,55
ecce1c4e2f54e2238c0265812d21e61e,Female,Yes,Electronic check,0,2022-11-16,No,1974-05-13,2023-04-20,ES,44392,Store,2023-01-31,75.55,Fiber optic,No,No,No,No,2.0,No,2023-01-31,4,44.59,50
ecedff5efd311678eed091c8033b93f0,Male,Yes,Mailed check,0,2022-12-26,No,1987-06-07,,ES,38073,Store,2023-01-31,19.9,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,11,257.02,37
ed0cc502942427db115fb8f0c90ab008,Female,Yes,Mailed check,0,2022-12-26,No,1977-05-19,2023-04-06,ES,21195,Phone,2023-01-31,45.3,DSL,No,No,No,No,1.0,No,2023-01-31,3,72.29,47
ed256397d3e218b4675985b4cfb71277,Female,Yes,Electronic check,0,2021-06-20,No,1968-05-26,2023-03-17,ES,07631,Internet,2023-01-31,106.6,Fiber optic,Yes,No,Yes,Yes,1.0,Yes,2023-01-31,1,25.95,56
ed2d8e20ef14b0b251b7016dfa56e0c0,Male,Yes,Bank transfer (automatic),0,2021-01-24,No,2004-11-09,,ES,50641,Store,2023-01-31,84.85,Fiber optic,No,Yes,Yes,No,2.0,No,2023-01-31,8,185.49,20
ed320f4cbdffab98ffb353e0c0c099e9,Male,No,Bank transfer (automatic),0,2020-11-06,No,2010-01-08,,ES,17533,Store,2023-01-31,75.5,Fiber optic,No,Yes,No,No,1.0,No,2023-01-31,11,253.67,14
ed3e93f86f4f3c432407fbc0cf747af0,Male,Yes,Mailed check,0,2022-08-14,No,1960-06-08,2023-05-20,ES,08255,Internet,2023-01-31,70.25,Fiber optic,No,No,No,No,1.0,No,2023-01-31,1,16.75,64
ed4267a1a785e1ad3092d90db22027fb,Female,No,Credit card (automatic),0,2021-05-21,No,2006-02-16,,ES,02098,Phone,2023-01-31,24.9,DSL,No,No,No,No,0.0,No,2023-01-31,5,117.4,18
ed498be664f1d0c8d7591fc92806f9d9,Male,Yes,Electronic check,0,2022-11-19,No,2010-06-21,2023-07-03,ES,44624,Phone,2023-01-31,45.15,DSL,No,No,No,No,1.0,No,2023-01-31,2,31.87,14
ed4b4f45959398ef9054be646287f079,Male,Yes,Mailed check,0,2022-09-18,No,1992-01-10,,ES,46018,Internet,2023-01-31,19.65,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,6,143.24,32
ed5cb0acbe9d3cd11ce3cd126c66835a,Female,No,Mailed check,0,2022-07-15,No,1986-09-07,,ES,43023,Internet,2023-01-31,19.55,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,7,94.9,38
ed5e600e13fe6722f7bb07a662b586ce,Male,Yes,Electronic check,0,2021-06-14,No,2002-02-23,2023-07-25,ES,04340,Phone,2023-01-31,78.25,Fiber optic,No,Yes,Yes,No,1.0,No,2023-01-31,2,22.86,22
ed5fc3454ccd726d50830bd832f342ef,Female,No,Bank transfer (automatic),0,2017-09-01,Yes,1967-07-17,,ES,43364,Store,2023-01-31,58.35,DSL,No,No,Yes,Yes,2.0,No,2023-01-31,12,283.66,57
ed7a4503b56927d77b65acc699ea7b36,Female,No,Mailed check,2,2018-03-24,Yes,1976-10-02,,ES,03438,Phone,2023-01-31,75.8,DSL,Yes,No,Yes,Yes,2.0,Yes,2023-01-31,14,295.08,48
ed7f28384e5671bac247df3676ce0e7a,Male,No,Mailed check,0,2018-05-06,Yes,1973-08-03,,ES,26485,Internet,2023-01-31,89.7,Fiber optic,No,No,No,No,1.0,Yes,2023-01-31,12,241.07,51
ed7f9cc8f173de84499a6cf293192f52,Male,Yes,Credit card (automatic),0,2022-12-19,No,1968-11-08,,ES,28331,Phone,2023-01-31,19.75,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,6,69.81,56
ed890c97d44a4af3dbe8742657a4117c,Male,Yes,Mailed check,2,2022-03-16,Yes,1978-05-02,,ES,48203,Store,2023-01-31,24.4,No,No internet service,No internet service,No internet service,No internet service,2.0,No,2023-01-31,6,64.11,46
ed8b3f8fd9d32693fce5ccc3ed3c84ac,Male,No,Mailed check,0,2022-12-15,No,1983-10-07,,ES,08561,Store,2023-01-31,20.8,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,13,158.32,41
ed9302d4c583545617654125389f74c3,Male,Yes,Mailed check,0,2021-09-19,No,1976-03-05,,ES,49320,Phone,2023-01-31,49.45,DSL,No,No,No,Yes,1.0,No,2023-01-31,7,79.06,48
eda1b3f8daf92fe9667151bb4e8052ba,Male,No,Electronic check,0,2022-09-23,No,2009-02-18,,ES,10012,Internet,2023-01-31,30.5,DSL,No,No,No,Yes,0.0,No,2023-01-31,8,154.2,15
edb0428b8cb50cbef073d23437b2c978,Male,Yes,Bank transfer (automatic),0,2018-12-15,No,1994-06-12,,ES,17128,Internet,2023-01-31,66.15,DSL,No,No,No,Yes,2.0,Yes,2023-01-31,13,295.12,30
edb8b3fc1f58ffb7ebe3f8d87d904018,Female,Yes,Bank transfer (automatic),2,2018-10-07,Yes,2002-10-13,,ES,15397,Internet,2023-01-31,79.15,Fiber optic,Yes,Yes,No,No,1.0,No,2023-01-31,3,50.24,22
edbaf48949a03dcd707216c1f9dd4176,Female,Yes,Bank transfer (automatic),0,2021-11-12,No,1955-02-07,,ES,05190,Internet,2023-01-31,80.35,Fiber optic,No,No,Yes,No,2.0,No,2023-01-31,12,223.7,69
edd584f20acc6bd84eec9465f083d79a,Female,Yes,Electronic check,1,2021-04-07,Yes,1965-11-17,2023-03-20,ES,11552,Store,2023-01-31,102.8,Fiber optic,No,Yes,Yes,Yes,1.0,Yes,2023-01-31,2,51.39,59
ede9a92c968eefe39a8b806f146bdef2,Female,Yes,Mailed check,1,2017-03-19,Yes,1994-03-14,,ES,47229,Store,2023-01-31,19.2,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,7,78.14,30
ee01083239a41a44e4409cefced803aa,Female,Yes,Mailed check,2,2022-09-14,No,2003-05-18,2023-05-13,ES,19076,Store,2023-01-31,87.1,Fiber optic,No,No,Yes,Yes,2.0,No,2023-01-31,4,88.07,21
ee0975a458ec8531671e5bb4a11ea8d3,Male,Yes,Electronic check,0,2018-05-03,Yes,2003-11-16,,ES,13602,Internet,2023-01-31,93.15,Fiber optic,Yes,Yes,Yes,No,2.0,No,2023-01-31,12,124.42,21
ee1500956be6b860ac29f2a36fcb1974,Female,No,Electronic check,0,2017-02-09,Yes,1992-05-04,,ES,30573,Store,2023-01-31,90.1,DSL,Yes,Yes,Yes,Yes,2.0,Yes,2023-01-31,6,69.08,32
ee1a8a447e60b3ed3c2ef3f0358ed536,Female,Yes,Credit card (automatic),2,2017-01-22,Yes,1976-07-18,,ES,05054,Phone,2023-01-31,53.8,DSL,Yes,No,Yes,No,0.0,Yes,2023-01-31,11,260.95,48
ee1d364f70ef1699cf1927c0a439b087,Female,No,Mailed check,0,2021-10-17,No,2004-09-20,,ES,06349,Phone,2023-01-31,84.45,DSL,Yes,Yes,Yes,Yes,1.0,Yes,2023-01-31,10,219.68,20
ee1f67bf22e02e1f35b4176634c6b302,Male,Yes,Credit card (automatic),2,2021-01-18,Yes,1973-12-15,,ES,39558,Internet,2023-01-31,56.25,DSL,Yes,No,Yes,No,1.0,No,2023-01-31,12,204.45,51
ee5dc74cd23d3690590dbfff2f0b7ad8,Female,No,Bank transfer (automatic),1,2022-11-24,No,1989-10-26,,ES,47250,Store,2023-01-31,20.5,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,5,109.68,35
ee618b7a26222d49e2aaf2f52d36137e,Female,No,Bank transfer (automatic),0,2018-05-25,Yes,1980-01-12,,ES,29478,Internet,2023-01-31,80.3,Fiber optic,Yes,No,Yes,No,1.0,No,2023-01-31,7,181.97,44
ee67b7bf606f7d6659fbaa3db01481fb,Male,Yes,Electronic check,0,2021-01-28,Yes,1999-02-11,2023-04-12,ES,27325,Store,2023-01-31,101.05,Fiber optic,No,No,Yes,No,2.0,Yes,2023-01-31,4,78.69,25
ee70f124955d0135c5c672ed9ddadaec,Female,Yes,Electronic check,2,2020-04-05,Yes,1972-12-07,2023-04-18,ES,29096,Phone,2023-01-31,93.8,Fiber optic,No,No,Yes,No,1.0,Yes,2023-01-31,1,12.79,52
ee8e3d125f102cf8abfc62f7d146d024,Female,Yes,Credit card (automatic),0,2017-01-02,No,2009-01-23,,ES,03156,Store,2023-01-31,107.5,Fiber optic,No,No,Yes,Yes,2.0,Yes,2023-01-31,5,109.69,15
ee97be25d5507b9b01460f2786dc2b52,Male,Yes,Credit card (automatic),0,2017-03-17,No,1934-12-28,,ES,40266,Store,2023-01-31,44.05,DSL,No,Yes,Yes,No,0.0,Yes,2023-01-31,8,101.51,90
ee9c869ece19175a446876732a9491e0,Female,Yes,Mailed check,0,2017-07-11,No,1998-03-04,,ES,26421,Internet,2023-01-31,47.4,DSL,Yes,Yes,Yes,Yes,0.0,No,2023-01-31,6,60.86,26
eea869a85119e8d1a39b0192a97adc79,Female,Yes,Electronic check,0,2022-05-28,No,1984-10-22,,ES,49030,Store,2023-01-31,73.5,Fiber optic,No,No,No,No,2.0,No,2023-01-31,12,280.87,40
eeb1bac1d98e675cf469473aa24fff7e,Male,No,Credit card (automatic),1,2022-06-10,Yes,1996-08-03,,ES,43552,Phone,2023-01-31,69.7,DSL,Yes,No,No,No,1.0,Yes,2023-01-31,11,246.44,28
eeb4b8c63b9acf6f830bf6cad0d75a80,Female,Yes,Bank transfer (automatic),0,2022-04-01,No,1999-04-12,2023-09-18,ES,48271,Store,2023-01-31,90.8,Fiber optic,No,No,No,No,1.0,Yes,2023-01-31,3,53.94,25
eeb8a88e2d677c950c378ae87ef6ff05,Female,Yes,Electronic check,0,2022-01-14,Yes,1974-11-01,,ES,22485,Store,2023-01-31,51.25,DSL,No,Yes,No,No,1.0,No,2023-01-31,4,89.2,50
eee34dcb51a3e0a42e43fc7ea11c2d39,Male,Yes,Credit card (automatic),0,2017-06-18,Yes,1983-10-08,,ES,45569,Phone,2023-01-31,69.2,DSL,Yes,Yes,No,Yes,1.0,Yes,2023-01-31,9,162.69,41
eefbeda13e42cb2571cb40873458a9aa,Female,Yes,Credit card (automatic),0,2017-01-28,No,1942-12-11,,ES,45388,Store,2023-01-31,117.35,Fiber optic,Yes,Yes,Yes,Yes,2.0,Yes,2023-01-31,3,55.83,82
ef00f5d77f25beac9037d2a31f98d542,Female,No,Electronic check,0,2022-08-24,No,1992-04-05,2023-08-20,ES,34012,Phone,2023-01-31,54.2,DSL,Yes,No,No,Yes,1.0,No,2023-01-31,2,24.47,32
ef02b2b60a97c2a72030daf5be8d7c7f,Male,No,Electronic check,1,2022-06-06,Yes,1998-09-01,,ES,49231,Phone,2023-01-31,44.75,DSL,No,No,No,No,1.0,No,2023-01-31,10,199.34,26
ef16cfe0e9136c3e93658850e7f97ace,Male,No,Credit card (automatic),2,2017-01-14,No,1974-02-13,,ES,06184,Store,2023-01-31,19.9,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,3,53.28,50
ef20b8d9b22054f342eaeb54ccc48178,Male,Yes,Electronic check,0,2018-06-10,No,1998-05-27,,ES,41301,Internet,2023-01-31,64.2,DSL,No,Yes,No,Yes,1.0,Yes,2023-01-31,13,246.63,26
ef2eb91676a911d613f95e4c9f060ad2,Female,No,Electronic check,0,2022-09-06,No,1943-03-26,,ES,24482,Phone,2023-01-31,72.75,Fiber optic,No,Yes,No,No,1.0,No,2023-01-31,14,326.15,81
ef45cb3704b54f0cb5015b88d9a2b196,Male,No,Electronic check,0,2022-10-19,No,1960-02-06,2023-08-02,ES,01277,Phone,2023-01-31,91.05,Fiber optic,No,No,Yes,No,2.0,Yes,2023-01-31,3,71.45,64
ef59eb419f267bda49c2714565bb58da,Male,No,Bank transfer (automatic),1,2017-11-14,No,1992-07-28,,ES,01162,Store,2023-01-31,56.15,DSL,Yes,Yes,No,No,1.0,No,2023-01-31,13,242.85,32
ef7f56cd99906e3c26b0ca8496a777a4,Female,Yes,Electronic check,0,2018-10-09,Yes,1987-06-09,,ES,04105,Phone,2023-01-31,93.5,Fiber optic,Yes,Yes,Yes,No,1.0,Yes,2023-01-31,14,358.89,37
ef87b014c7ba05ea07f2c692766f6705,Male,Yes,Credit card (automatic),0,2021-07-14,Yes,1945-10-04,,ES,14184,Phone,2023-01-31,59.1,DSL,Yes,No,No,No,1.0,Yes,2023-01-31,4,48.96,79
efa42f3fdc72a6384b971373f0d5ed6b,Female,No,Credit card (automatic),1,2018-12-09,Yes,1965-11-21,,ES,29084,Store,2023-01-31,78.0,DSL,No,Yes,Yes,No,1.0,Yes,2023-01-31,12,163.0,59
efa48b98831aaca89c32938e290010c5,Male,Yes,Electronic check,0,2022-12-22,Yes,1968-02-19,2023-09-08,ES,29555,Internet,2023-01-31,69.15,Fiber optic,No,No,No,No,1.0,No,2023-01-31,1,13.51,56
efc2b38363078f5e29beacd2473e1360,Female,No,Electronic check,0,2022-05-16,No,2008-06-16,,ES,16330,Internet,2023-01-31,49.4,DSL,No,No,No,Yes,1.0,No,2023-01-31,13,330.13,16
efe8bfeb5d1cd43ce12b7de787d74a73,Male,Yes,Electronic check,0,2021-03-05,No,1989-07-05,,ES,39429,Internet,2023-01-31,95.1,Fiber optic,No,No,No,No,2.0,Yes,2023-01-31,10,253.76,35
efeed2585d3a07835bde28cb30245009,Female,No,Bank transfer (automatic),0,2018-12-07,Yes,1973-09-26,,ES,38201,Phone,2023-01-31,20.45,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,13,280.25,51
f0099d929c55c38d00a828bc6560fdbe,Female,Yes,Bank transfer (automatic),0,2017-01-26,Yes,1977-05-05,,ES,36340,Phone,2023-01-31,91.15,DSL,Yes,Yes,Yes,Yes,2.0,Yes,2023-01-31,14,201.77,47
f04a6943592918f3f417e65c972abbf1,Female,Yes,Electronic check,0,2019-09-16,Yes,1955-04-12,2023-04-28,ES,29002,Store,2023-01-31,39.3,DSL,No,Yes,No,No,0.0,Yes,2023-01-31,2,30.58,69
f051bc44ebdfbd6c820986e6f34fa3a4,Female,Yes,Bank transfer (automatic),1,2018-03-09,Yes,1990-07-06,,ES,37451,Internet,2023-01-31,66.8,DSL,No,Yes,No,No,2.0,Yes,2023-01-31,12,127.67,34
f05d35bbcba33be2c6f2954eff609b05,Male,Yes,Electronic check,1,2020-08-10,Yes,2005-10-21,2023-03-21,ES,08598,Phone,2023-01-31,70.75,Fiber optic,No,No,No,No,1.0,No,2023-01-31,3,52.43,19
f06d7d78d79fd82cc049559be0940f89,Male,No,Bank transfer (automatic),2,2017-01-11,Yes,1996-08-14,,ES,02018,Internet,2023-01-31,55.3,DSL,Yes,No,No,No,2.0,No,2023-01-31,6,123.51,28
f073af4bfb0f7ee9654de81b0e2bafd4,Female,Yes,Bank transfer (automatic),0,2020-03-04,No,1973-04-28,,ES,07346,Store,2023-01-31,79.95,DSL,Yes,No,Yes,Yes,1.0,Yes,2023-01-31,11,244.58,51
f073b6bb2106101db56b3ef1a0352067,Female,Yes,Electronic check,2,2020-02-08,Yes,2002-03-11,,ES,39596,Internet,2023-01-31,106.9,Fiber optic,Yes,No,Yes,Yes,1.0,Yes,2023-01-31,4,55.64,22
f0941f3176f73c6d079885cdf63b418c,Male,No,Bank transfer (automatic),0,2021-07-17,No,2006-05-23,,ES,11537,Store,2023-01-31,84.3,Fiber optic,No,No,No,No,2.0,Yes,2023-01-31,12,136.99,18
f099410dc43c7a73f3d8ae65c91affe0,Male,Yes,Credit card (automatic),0,2017-01-15,Yes,1980-07-18,,ES,16321,Store,2023-01-31,97.95,Fiber optic,Yes,Yes,Yes,No,2.0,Yes,2023-01-31,8,169.13,44
f0a586ca4359e7e2ca40e5278936e373,Male,Yes,Bank transfer (automatic),0,2020-04-18,Yes,1983-01-01,,ES,47405,Phone,2023-01-31,72.75,DSL,Yes,Yes,Yes,No,2.0,Yes,2023-01-31,8,151.73,42
f0a720905017d3da1132aa2aaf1c856e,Female,No,Electronic check,0,2022-05-22,No,1941-09-18,,ES,11306,Internet,2023-01-31,85.2,Fiber optic,No,No,No,No,2.0,Yes,2023-01-31,6,147.35,83
f0b9560ea4996431a09a80882106df34,Male,No,Credit card (automatic),0,2017-06-09,Yes,1978-02-21,,ES,34054,Store,2023-01-31,109.9,Fiber optic,Yes,Yes,Yes,No,2.0,Yes,2023-01-31,10,228.55,46
f0bb45f5582cf65bf02a652273310fca,Male,Yes,Electronic check,0,2021-08-08,Yes,2004-08-24,,ES,42050,Store,2023-01-31,102.55,Fiber optic,No,Yes,Yes,No,2.0,Yes,2023-01-31,14,325.59,20
f0cfe8118c28cc4861c3424a56296036,Male,No,Bank transfer (automatic),0,2022-08-03,No,1970-10-16,2023-09-19,ES,12349,Store,2023-01-31,96.5,Fiber optic,No,No,Yes,No,1.0,Yes,2023-01-31,4,86.2,54
f0dce1adfb510ff60412559879ee54df,Male,Yes,Mailed check,0,2022-11-19,No,2006-02-14,2023-09-08,ES,42174,Phone,2023-01-31,45.0,DSL,No,No,No,No,1.0,No,2023-01-31,3,32.31,18
f0eec23e43a013614bc16db781fc45cd,Male,No,Credit card (automatic),1,2017-01-06,No,2006-09-16,,ES,45493,Internet,2023-01-31,67.2,DSL,Yes,Yes,Yes,Yes,0.0,Yes,2023-01-31,7,129.69,18
f0f92d507808e2aeb33fe08561083208,Male,Yes,Electronic check,0,2022-12-25,Yes,1994-08-19,2023-06-19,ES,28232,Phone,2023-01-31,80.55,Fiber optic,No,No,No,No,1.0,Yes,2023-01-31,4,76.12,30
f118e88c7017518aa3b91a522e77ad56,Male,Yes,Credit card (automatic),0,2022-09-23,No,2006-07-23,,ES,10047,Phone,2023-01-31,44.8,DSL,No,No,No,No,1.0,No,2023-01-31,3,33.93,18
f13333a4bfdff65994850d50f35d5b80,Female,No,Bank transfer (automatic),2,2017-04-11,Yes,1966-02-06,,ES,15583,Internet,2023-01-31,59.1,DSL,No,Yes,Yes,Yes,1.0,No,2023-01-31,14,269.75,58
f14b31fd5ffc2809c028fcbf05716795,Male,Yes,Electronic check,0,2020-08-06,Yes,1955-04-11,2023-09-10,ES,38469,Store,2023-01-31,94.45,Fiber optic,No,No,No,No,2.0,Yes,2023-01-31,1,15.15,69
f14fb31fc9a72196c57c5c26a17f62f5,Male,No,Bank transfer (automatic),2,2017-01-14,Yes,1981-12-07,,ES,35016,Phone,2023-01-31,60.95,DSL,Yes,No,Yes,Yes,0.0,Yes,2023-01-31,5,50.61,43
f15397b25a57b0c387b7249bf8a77eab,Male,No,Mailed check,0,2022-12-03,No,1966-12-23,,ES,51160,Phone,2023-01-31,29.15,DSL,No,No,No,Yes,0.0,No,2023-01-31,8,96.25,58
f1539efed74350e30645788f53c2b4a1,Male,Yes,Bank transfer (automatic),1,2017-09-25,Yes,1948-11-12,,ES,34449,Store,2023-01-31,24.4,No,No internet service,No internet service,No internet service,No internet service,2.0,No,2023-01-31,10,191.16,76
f1700525c4f091459414facc0eccd7d8,Female,No,Bank transfer (automatic),1,2019-09-07,Yes,1975-01-21,,ES,46633,Store,2023-01-31,20.15,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,3,45.29,49
f1868f7f000af93e483db3db0fae9a89,Female,Yes,Mailed check,0,2021-03-09,No,1965-09-14,,ES,07373,Phone,2023-01-31,59.05,DSL,Yes,No,No,Yes,2.0,No,2023-01-31,10,158.61,59
f18f794523d3790a9a11ff4106ffcf2e,Female,No,Bank transfer (automatic),0,2019-12-18,No,2011-07-13,,ES,32263,Internet,2023-01-31,64.65,DSL,Yes,No,No,No,2.0,Yes,2023-01-31,13,185.98,13
