customerid,gender,paperlessbilling,paymentmethod,children,contract_date,married,birth_date,churn_date,country,zipcode,contract_channel,billing_date,monthlycharges,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,phone_lines,streaming,date,tenure_months,tenure_penalty,age,probabilidad_churn,nivel_riesgo
fe651d994509b944e2bc571082731a6e,Male,No,Bank transfer (automatic),0,2017-02-05,No,1964-01-13,,ES,22268,Store,2023-01-31,80.6,DSL,Yes,Yes,Yes,Yes,2.0,Yes,2023-01-31,12,305.81,61,0.0016159250585480091,Muy Bajo
f8b8e0e5b59f9e2990404e2c2d38acd3,Male,No,Credit card (automatic),0,2020-05-25,No,1951-11-23,,ES,7083,Store,2023-01-31,19.8,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,9,135.86,73,0.0016159250585480091,Muy Bajo
9e15b401ae711b82f1963e21748e5098,Male,Yes,Bank transfer (automatic),0,2017-02-16,Yes,1939-08-13,,ES,2472,Phone,2023-01-31,52.3,DSL,No,Yes,Yes,No,0.0,Yes,2023-01-31,14,210.41,85,0.0014521220624342337,Muy Bajo
6e243d9ff5c04fa2bfce6e161d5d8169,Male,No,Credit card (automatic),0,2018-07-27,No,1972-07-23,,ES,16009,Internet,2023-01-31,45.2,DSL,Yes,No,No,Yes,0.0,Yes,2023-01-31,13,219.85,52,0.0014521220624342337,Muy Bajo
2ec1453c6903ee14e6db54406c3a1dd4,Female,Yes,Credit card (automatic),0,2017-04-08,Yes,1986-07-01,,ES,28226,Store,2023-01-31,95.65,Fiber optic,No,Yes,No,No,1.0,Yes,2023-01-31,13,324.17,38,0.0014521220624342335,Muy Bajo
f92ae87b9f283e43a2759fcd56308d04,Female,Yes,Credit card (automatic),0,2022-11-18,Yes,1999-07-15,,ES,43273,Phone,2023-01-31,70.4,Fiber optic,No,No,No,No,1.0,No,2023-01-31,12,271.96,25,0.0014521220624342335,Muy Bajo
feae5efa741a75d72dd3b0e97c1f028a,Female,Yes,Credit card (automatic),0,2017-02-03,Yes,1992-04-12,,ES,22105,Internet,2023-01-31,84.4,DSL,Yes,Yes,Yes,Yes,1.0,Yes,2023-01-31,13,271.3,32,0.0,Muy Bajo
fbfa734400d34e02490e3e05de0096ee,Male,No,Credit card (automatic),0,2018-08-12,No,1968-12-15,,ES,10600,Phone,2023-01-31,54.9,DSL,No,No,Yes,Yes,0.0,Yes,2023-01-31,14,291.07,56,0.0,Muy Bajo
46bbc9a44c7a5a45908c491d9c0520d6,Male,Yes,Credit card (automatic),0,2022-03-06,No,1980-11-09,,ES,42375,Store,2023-01-31,20.0,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,11,279.59,44,0.0,Muy Bajo
74bd7d335a4bf7f39f96ef628407aa21,Male,Yes,Electronic check,1,2021-12-23,Yes,1992-07-11,,ES,5228,Internet,2023-01-31,64.75,DSL,No,No,No,No,1.0,Yes,2023-01-31,14,207.27,32,0.0,Muy Bajo
74cf4d902daf9d51465d02b8df67e4f9,Female,Yes,Bank transfer (automatic),1,2021-06-11,Yes,1985-06-24,,ES,19486,Internet,2023-01-31,49.6,DSL,No,No,Yes,No,1.0,No,2023-01-31,12,261.98,39,0.0,Muy Bajo
afa322a9ab0b81a1a44f575ec96eef7a,Female,No,Bank transfer (automatic),1,2018-04-28,Yes,1991-10-27,,ES,11125,Internet,2023-01-31,19.75,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,7,141.62,33,0.0,Muy Bajo
acb8afce9c0e1aedffa6ce2ae67e4d32,Female,No,Electronic check,2,2021-01-02,Yes,1977-11-15,,ES,21642,Phone,2023-01-31,78.4,DSL,Yes,Yes,No,No,2.0,Yes,2023-01-31,10,210.43,47,0.0,Muy Bajo
96a95f6df865836b922fb8ab2e1016ea,Male,No,Mailed check,1,2022-04-05,Yes,1975-03-23,,ES,38610,Internet,2023-01-31,19.6,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,11,243.36,49,0.0,Muy Bajo
96c2b0eb2806f62653a35b7e991619b9,Male,No,Electronic check,0,2020-10-09,No,1989-09-03,,ES,34536,Internet,2023-01-31,59.45,DSL,No,No,Yes,Yes,2.0,No,2023-01-31,11,214.1,35,0.0,Muy Bajo
951aec48e38968f33406ee262e0ee85f,Female,Yes,Bank transfer (automatic),1,2017-01-16,Yes,1971-05-08,,ES,48039,Internet,2023-01-31,70.45,DSL,Yes,Yes,Yes,Yes,2.0,No,2023-01-31,7,156.01,53,0.0,Muy Bajo
062644a4259c24ba019626808b20de10,Female,Yes,Credit card (automatic),1,2021-03-07,No,1986-01-04,,ES,43246,Store,2023-01-31,49.45,DSL,No,No,Yes,No,0.0,Yes,2023-01-31,13,293.2,39,0.0,Muy Bajo
03d8346b3fe17c2a835e213b10ba1140,Male,Yes,Mailed check,2,2022-05-01,Yes,1982-06-26,,ES,44235,Internet,2023-01-31,19.35,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,12,272.79,42,0.0,Muy Bajo
04b77ab1ae2e85230c172952dc395b0e,Female,No,Mailed check,0,2022-12-01,No,1994-03-20,,ES,26366,Phone,2023-01-31,19.15,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,13,198.26,30,0.0,Muy Bajo
96291b853fd8a0e963601f7504165c5f,Male,Yes,Credit card (automatic),2,2020-09-22,Yes,1980-01-23,,ES,46363,Phone,2023-01-31,20.3,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,11,263.2,44,0.0,Muy Bajo
ff83101132279b41a9a63bb3854bd311,Female,Yes,Bank transfer (automatic),0,2017-02-27,Yes,2001-03-20,,ES,47471,Internet,2023-01-31,84.8,DSL,Yes,Yes,Yes,Yes,1.0,Yes,2023-01-31,11,201.72,23,0.0,Muy Bajo
06397748a791d6b949e5491af5b3694c,Female,Yes,Electronic check,0,2017-03-15,Yes,1960-03-26,,ES,39566,Phone,2023-01-31,113.65,Fiber optic,Yes,Yes,Yes,Yes,2.0,Yes,2023-01-31,12,217.0,64,0.0,Muy Bajo
466c59c5247670f317232dcd83513556,Male,No,Credit card (automatic),0,2022-03-18,No,1982-02-07,,ES,11608,Phone,2023-01-31,19.75,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,10,213.69,42,0.0,Muy Bajo
01c916abb35738ab841be80a72844884,Female,No,Mailed check,0,2022-04-13,No,1997-07-02,,ES,43114,Internet,2023-01-31,19.05,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,13,171.03,27,0.0,Muy Bajo
562f3958d6363ee4919dfa774c5039be,Female,Yes,Bank transfer (automatic),0,2018-03-27,Yes,1963-02-11,,ES,37305,Internet,2023-01-31,97.8,Fiber optic,No,Yes,No,No,2.0,Yes,2023-01-31,8,180.42,61,0.0,Muy Bajo
86f484146106d9690469b0dfe93c8f84,Female,Yes,Bank transfer (automatic),1,2023-01-25,Yes,1971-06-03,,ES,11281,Phone,2023-01-31,52.55,DSL,Yes,No,Yes,Yes,0.0,Yes,2023-01-31,10,210.96,53,0.0,Muy Bajo
877bc4be2863dc426f57b46f7ab9effd,Female,No,Bank transfer (automatic),1,2018-10-06,Yes,1991-01-07,,ES,7370,Internet,2023-01-31,34.2,DSL,Yes,No,No,Yes,0.0,No,2023-01-31,8,152.45,34,0.0,Muy Bajo
a1fb628887c14f1d0faa7d6c7438ffce,Female,Yes,Credit card (automatic),2,2022-01-17,Yes,1992-01-14,,ES,4576,Store,2023-01-31,20.1,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,10,176.93,32,0.0,Muy Bajo
d9a6f02cb7451d49d07ac3f3ee3f937a,Female,Yes,Electronic check,0,2018-01-03,Yes,1997-04-01,,ES,3472,Internet,2023-01-31,97.2,Fiber optic,Yes,No,No,Yes,1.0,Yes,2023-01-31,14,171.57,27,0.0,Muy Bajo
d9d2e645e6f90483a7d10b9208663d4b,Male,No,Mailed check,0,2019-02-12,Yes,1982-01-02,,ES,37448,Phone,2023-01-31,19.65,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,13,189.49,43,0.0,Muy Bajo
3408b252db84a9fe3775f749ac8dd980,Female,No,Mailed check,2,2021-04-05,No,1988-05-25,,ES,50400,Phone,2023-01-31,53.15,DSL,Yes,Yes,Yes,Yes,0.0,Yes,2023-01-31,10,230.27,36,0.0,Muy Bajo
3422fbd408080e8893afcd012d2d8060,Female,No,Bank transfer (automatic),0,2017-09-17,Yes,1949-06-09,,ES,45586,Phone,2023-01-31,97.0,Fiber optic,Yes,Yes,Yes,No,1.0,Yes,2023-01-31,14,304.19,75,0.0,Muy Bajo
345600c200e1710901f279f20113f999,Male,Yes,Credit card (automatic),0,2017-03-05,Yes,1986-10-12,,ES,24128,Internet,2023-01-31,39.15,DSL,Yes,No,Yes,Yes,0.0,No,2023-01-31,10,235.48,38,0.0,Muy Bajo
3488f0a8aacaac3cc674b55652aa9cb5,Male,No,Credit card (automatic),1,2017-02-10,Yes,1971-02-21,,ES,25404,Store,2023-01-31,25.35,No,No internet service,No internet service,No internet service,No internet service,2.0,No,2023-01-31,9,145.38,53,0.0,Muy Bajo
84eff8c9d84cf1a7fd2837f075d5b6d4,Female,Yes,Bank transfer (automatic),1,2017-06-07,Yes,1983-02-17,,ES,45040,Internet,2023-01-31,19.25,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,8,130.59,41,0.0,Muy Bajo
85b94f4d55b2ff82f8a6f4edb1f726ec,Female,Yes,Credit card (automatic),1,2021-08-26,No,1990-06-04,,ES,39515,Phone,2023-01-31,92.7,Fiber optic,No,Yes,Yes,Yes,2.0,No,2023-01-31,12,194.6,34,0.0,Muy Bajo
c553e082c6b829025d236ff81eb52dea,Female,No,Mailed check,2,2022-12-02,No,2010-05-01,,ES,49220,Store,2023-01-31,49.9,DSL,Yes,No,No,No,1.0,No,2023-01-31,13,175.92,14,0.0,Muy Bajo
c5d66e98ef4471bac0b0682bc5b10254,Male,No,Mailed check,2,2019-05-13,Yes,1973-09-06,,ES,26392,Phone,2023-01-31,25.7,No,No internet service,No internet service,No internet service,No internet service,2.0,No,2023-01-31,12,184.96,51,0.0,Muy Bajo
0076dabd55ee9f18790c8e9e8f0a3b41,Male,No,Mailed check,1,2019-07-19,Yes,2010-12-09,,ES,10395,Store,2023-01-31,20.25,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,12,191.2,14,0.0,Muy Bajo
0283f1b2456f48939dfa432506256be9,Female,No,Mailed check,2,2020-12-27,Yes,1981-11-27,,ES,30229,Internet,2023-01-31,20.1,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,9,160.44,43,0.0,Muy Bajo
a6996ce2d821d4b855750e2afd7bad55,Female,No,Bank transfer (automatic),0,2021-02-20,Yes,1992-07-19,,ES,25448,Store,2023-01-31,60.0,DSL,No,No,No,Yes,1.0,Yes,2023-01-31,12,172.06,32,0.0,Muy Bajo
5aad04e674910c7e92daedbe97a5dac7,Female,No,Credit card (automatic),0,2019-07-13,Yes,1984-07-08,,ES,1141,Internet,2023-01-31,20.35,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,13,213.39,40,0.0,Muy Bajo
dbe58691d48a32cc43837474d59b5b0d,Female,No,Mailed check,2,2022-07-17,Yes,1981-02-26,,ES,16479,Internet,2023-01-31,19.7,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,13,175.08,43,0.0,Muy Bajo
30fb55301bc5adda2cf1dce91cda4156,Female,Yes,Mailed check,2,2022-09-11,No,1994-05-26,,ES,33199,Internet,2023-01-31,20.4,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,11,251.56,30,0.0,Muy Bajo
3126598827ef719e3f5d7517a83c99cc,Male,Yes,Mailed check,2,2022-01-03,Yes,2005-02-16,,ES,1633,Internet,2023-01-31,56.3,DSL,No,No,No,No,1.0,Yes,2023-01-31,9,177.14,19,0.0,Muy Bajo
3131e98feea9bf84d56230835304e4f7,Male,No,Mailed check,0,2018-01-12,Yes,1970-01-23,,ES,1060,Internet,2023-01-31,19.95,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,9,185.34,54,0.0,Muy Bajo
31b02060807ff9a09c77b02ebb0851e9,Male,No,Bank transfer (automatic),0,2017-07-02,No,1987-10-21,,ES,38288,Store,2023-01-31,68.75,DSL,Yes,Yes,Yes,Yes,2.0,No,2023-01-31,14,182.37,37,0.0,Muy Bajo
32219b8bd9523140e2014c4b3af0f37f,Male,Yes,Electronic check,0,2021-07-27,Yes,1982-01-06,,ES,21591,Phone,2023-01-31,94.75,Fiber optic,No,No,No,No,2.0,Yes,2023-01-31,14,339.57,43,0.0,Muy Bajo
303f37ff6035c229359581463456c3a9,Male,Yes,Bank transfer (automatic),0,2021-03-06,Yes,1999-06-23,,ES,42195,Store,2023-01-31,20.45,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,9,200.49,25,0.0,Muy Bajo
d9e58cb990b1a48f84ac5e3b687a0947,Male,Yes,Bank transfer (automatic),0,2019-07-15,Yes,2006-11-08,,ES,6496,Store,2023-01-31,40.15,DSL,Yes,No,No,No,0.0,Yes,2023-01-31,7,180.35,18,0.0,Muy Bajo
a77809e64f34855d6d1afefb65d304a7,Male,Yes,Bank transfer (automatic),0,2019-12-13,No,1996-02-27,,ES,31461,Internet,2023-01-31,90.6,DSL,Yes,Yes,Yes,Yes,2.0,Yes,2023-01-31,9,195.74,28,0.0,Muy Bajo
a807bfcf5dae62f0aaace65b4bae1fdd,Male,No,Mailed check,1,2018-06-23,Yes,2002-10-01,,ES,43033,Internet,2023-01-31,20.5,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,10,250.26,22,0.0,Muy Bajo
7ca6daaa50d43ba9c1d99eee357e9f17,Male,Yes,Credit card (automatic),2,2019-06-15,Yes,1974-08-24,,ES,13136,Internet,2023-01-31,91.25,Fiber optic,Yes,No,Yes,Yes,2.0,No,2023-01-31,12,152.31,50,0.0,Muy Bajo
c47c56f7100e2498905ba1a355eb2bfd,Female,No,Mailed check,0,2021-05-23,Yes,1975-02-19,,ES,11028,Store,2023-01-31,20.35,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,11,228.22,49,0.0,Muy Bajo
c448b5e176fd9c867d2384a34265233e,Male,Yes,Electronic check,0,2019-02-27,Yes,1992-01-11,,ES,25606,Phone,2023-01-31,78.9,Fiber optic,No,Yes,No,No,2.0,No,2023-01-31,14,295.35,32,0.0,Muy Bajo
c46fde252a706cbc636bffc1f528aae5,Female,No,Credit card (automatic),0,2018-09-17,No,1990-09-02,,ES,21053,Internet,2023-01-31,57.95,DSL,Yes,No,Yes,Yes,1.0,No,2023-01-31,8,144.81,34,0.0,Muy Bajo
c758ae6e559c81c6dc6694e1c3a4e6e3,Male,Yes,Credit card (automatic),1,2020-02-24,Yes,1967-11-19,,ES,40519,Phone,2023-01-31,69.15,DSL,Yes,Yes,Yes,Yes,2.0,No,2023-01-31,11,158.57,57,0.0,Muy Bajo
c7c145d26bd7c7b800d029dba176eff6,Male,No,Bank transfer (automatic),0,2017-06-04,No,1996-01-05,,ES,1047,Internet,2023-01-31,65.55,DSL,Yes,No,Yes,No,1.0,Yes,2023-01-31,12,231.4,29,0.0,Muy Bajo
a69cdd3fd0e2add23e55a754fe69414a,Male,No,Mailed check,0,2021-04-02,No,1990-04-09,,ES,5606,Store,2023-01-31,19.6,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,11,188.48,34,0.0,Muy Bajo
a6b2b486ca51b5934990bb21a0b71a61,Male,No,Bank transfer (automatic),0,2022-12-04,No,1992-07-17,,ES,41191,Internet,2023-01-31,19.75,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,8,207.2,32,0.0,Muy Bajo
846633623344c175f16e0b106918699e,Male,Yes,Credit card (automatic),1,2017-01-07,Yes,1990-07-07,,ES,15635,Phone,2023-01-31,25.1,No,No internet service,No internet service,No internet service,No internet service,2.0,No,2023-01-31,13,223.76,34,0.0,Muy Bajo
a257fabbede029a6d8e44d858e6d7e85,Female,No,Bank transfer (automatic),2,2022-01-17,Yes,1988-08-13,,ES,5365,Internet,2023-01-31,19.4,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,10,179.27,36,0.0,Muy Bajo
d7d0af361742dbdc3c66776f7ad91c6d,Male,No,Mailed check,0,2022-11-17,No,1972-08-07,,ES,45389,Store,2023-01-31,20.05,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,13,272.4,52,0.0,Muy Bajo
d7fd0fec5d911b49b7bf1395b5c2a289,Male,No,Mailed check,1,2022-12-09,Yes,1997-05-22,,ES,51239,Phone,2023-01-31,18.8,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,12,297.47,27,0.0,Muy Bajo
3517f2595a9297c21f3053af544306ac,Female,No,Bank transfer (automatic),0,2020-02-25,No,1997-01-20,,ES,12018,Store,2023-01-31,19.25,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,12,273.44,27,0.0,Muy Bajo
d6a39d9a29af478215ab58d8f7c59a78,Male,Yes,Credit card (automatic),0,2017-07-21,Yes,1968-02-06,,ES,20288,Store,2023-01-31,66.1,DSL,Yes,Yes,Yes,No,2.0,No,2023-01-31,14,201.8,56,0.0,Muy Bajo
37e693c4f2c6f6eeffb2f45c43985834,Male,No,Credit card (automatic),0,2018-08-23,Yes,1988-10-01,,ES,21538,Internet,2023-01-31,19.9,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,10,216.94,36,0.0,Muy Bajo
5029a5142a53859253d69fd588588c9a,Female,No,Bank transfer (automatic),1,2017-01-11,Yes,1995-07-03,,ES,45106,Store,2023-01-31,23.75,No,No internet service,No internet service,No internet service,No internet service,2.0,No,2023-01-31,10,138.15,29,0.0,Muy Bajo
506e0b288ee5b3292f335fbf6a4d3ad9,Female,No,Bank transfer (automatic),1,2020-01-11,Yes,1986-08-20,,ES,12584,Store,2023-01-31,19.2,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,10,222.1,38,0.0,Muy Bajo
550dc82f926230a4c9a6c9c6b4e97402,Female,No,Credit card (automatic),0,2018-07-09,Yes,2008-09-17,,ES,23216,Phone,2023-01-31,20.05,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,9,166.77,16,0.0,Muy Bajo
55717cf628d871c9f64219d9fd5a69d8,Female,No,Bank transfer (automatic),0,2019-01-28,No,2004-01-06,,ES,5499,Store,2023-01-31,24.55,No,No internet service,No internet service,No internet service,No internet service,2.0,No,2023-01-31,13,284.59,20,0.0,Muy Bajo
c478e0b23acae186a02ca02e102f3200,Male,Yes,Bank transfer (automatic),0,2018-01-28,Yes,1995-10-09,,ES,19024,Internet,2023-01-31,20.5,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,13,269.69,29,0.0,Muy Bajo
dcd26bc64b986d51d44ef285c5354577,Female,No,Credit card (automatic),0,2019-02-04,No,1970-07-11,,ES,8465,Internet,2023-01-31,94.9,Fiber optic,Yes,No,Yes,No,2.0,Yes,2023-01-31,11,220.12,54,0.0,Muy Bajo
dce0725831eba1716792b402089d9969,Female,No,Bank transfer (automatic),0,2017-03-13,Yes,1991-06-07,,ES,18188,Internet,2023-01-31,64.55,DSL,Yes,Yes,Yes,Yes,0.0,Yes,2023-01-31,14,238.77,33,0.0,Muy Bajo
c271520c3d694bcd1c6ddad81215108f,Female,Yes,Mailed check,1,2021-02-28,Yes,1988-10-28,,ES,25506,Phone,2023-01-31,66.25,DSL,Yes,Yes,Yes,Yes,1.0,No,2023-01-31,14,335.64,36,0.0,Muy Bajo
c29a32c4a009908525ab4263a09e7770,Female,Yes,Credit card (automatic),0,2020-11-10,Yes,1977-10-08,,ES,51227,Internet,2023-01-31,73.5,DSL,No,Yes,Yes,No,1.0,Yes,2023-01-31,12,169.85,47,0.0,Muy Bajo
c2e91104d0dde124928cb3298ae443b2,Female,Yes,Electronic check,0,2017-10-21,Yes,1989-05-06,,ES,3136,Internet,2023-01-31,96.0,Fiber optic,No,Yes,No,No,1.0,Yes,2023-01-31,12,213.79,35,0.0,Muy Bajo
c3da45d9e10fceb5eec0886eb0b0100a,Male,No,Mailed check,0,2022-12-18,No,1979-04-10,,ES,34317,Phone,2023-01-31,20.3,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,7,148.68,45,0.0,Muy Bajo
7d521349004d1f3740bb67450a171827,Female,Yes,Mailed check,1,2017-01-06,No,1988-11-21,,ES,10505,Store,2023-01-31,19.75,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,7,147.04,36,0.0,Muy Bajo
7d5836938f23e4c865bedaf6d0aa29f7,Male,Yes,Mailed check,0,2018-04-14,No,2004-11-16,,ES,44502,Store,2023-01-31,54.65,DSL,No,Yes,No,Yes,1.0,No,2023-01-31,12,176.4,20,0.0,Muy Bajo
dd052527810a5bd1fb35b21fc57aef54,Male,No,Bank transfer (automatic),0,2018-08-15,Yes,1992-08-16,,ES,3083,Phone,2023-01-31,97.75,Fiber optic,No,Yes,No,Yes,2.0,Yes,2023-01-31,12,183.78,32,0.0,Muy Bajo
dd596a720e496122affe3703a58ca062,Female,No,Bank transfer (automatic),1,2019-05-26,Yes,1981-08-09,,ES,8237,Phone,2023-01-31,56.25,DSL,Yes,No,No,Yes,1.0,No,2023-01-31,13,209.52,43,0.0,Muy Bajo
2f420243ddd90e703b08082cb85629cc,Male,No,Mailed check,0,2020-02-18,No,1989-03-07,,ES,26449,Internet,2023-01-31,19.25,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,13,310.23,35,0.0,Muy Bajo
dad1dcf59b0f68b8c62303b6ef9a3f84,Male,Yes,Credit card (automatic),0,2017-03-11,Yes,2000-12-01,,ES,45250,Internet,2023-01-31,88.0,Fiber optic,Yes,Yes,No,Yes,2.0,No,2023-01-31,10,164.88,24,0.0,Muy Bajo
dbafb5bb5dde8f9884ad316485720f4f,Female,No,Credit card (automatic),0,2017-05-03,No,1990-07-15,,ES,41570,Internet,2023-01-31,64.35,DSL,Yes,Yes,Yes,Yes,0.0,Yes,2023-01-31,11,158.04,34,0.0,Muy Bajo
c72b9f658e7f1d83385720f68a92fa75,Female,Yes,Mailed check,2,2019-03-24,Yes,1992-05-11,,ES,25036,Store,2023-01-31,19.25,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,13,297.67,32,0.0,Muy Bajo
51e5243313380952d9b702ffb93277b3,Male,Yes,Credit card (automatic),0,2020-06-14,Yes,1990-11-27,,ES,24326,Internet,2023-01-31,66.4,DSL,No,No,Yes,Yes,1.0,Yes,2023-01-31,12,163.58,34,0.0,Muy Bajo
2cc7f2457f908cc984ff1c232a085ea0,Female,Yes,Mailed check,1,2022-02-11,No,1990-08-17,,ES,1215,Phone,2023-01-31,36.05,DSL,Yes,No,No,Yes,0.0,No,2023-01-31,13,183.41,34,0.0,Muy Bajo
2cec71d8f12b1c83f996004b6edcc88a,Female,No,Bank transfer (automatic),0,2017-08-09,Yes,2000-11-21,,ES,49211,Internet,2023-01-31,19.35,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,7,148.24,24,0.0,Muy Bajo
2d40107a2d22bce3354062614e002e7b,Male,No,Mailed check,2,2022-12-12,Yes,1990-05-09,,ES,49302,Internet,2023-01-31,20.4,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,9,220.85,34,0.0,Muy Bajo
2d5baaecb06a7dbe408f8616011d082d,Male,No,Credit card (automatic),1,2022-05-16,Yes,1995-12-11,,ES,37443,Store,2023-01-31,19.65,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,11,216.9,29,0.0,Muy Bajo
e0787696ddda19c060e287eb7e431fba,Male,No,Electronic check,0,2017-09-06,No,1998-10-02,,ES,46231,Internet,2023-01-31,81.25,DSL,Yes,Yes,Yes,Yes,2.0,Yes,2023-01-31,11,224.07,26,0.0,Muy Bajo
e0908c4b331076c9e1de7d17ba7718f3,Male,Yes,Credit card (automatic),2,2019-06-19,Yes,1991-01-28,,ES,8109,Store,2023-01-31,71.9,DSL,Yes,No,No,Yes,2.0,Yes,2023-01-31,10,221.84,33,0.0,Muy Bajo
9f52b5f79249ae1d898bcd541cb087d2,Female,Yes,Credit card (automatic),0,2017-01-16,Yes,1955-04-09,,ES,46193,Phone,2023-01-31,110.8,Fiber optic,No,Yes,Yes,Yes,2.0,Yes,2023-01-31,9,231.87,69,0.0,Muy Bajo
9f6f9894e21738ef33841cc260ad69e7,Male,No,Mailed check,0,2021-09-28,No,1993-05-14,,ES,48265,Internet,2023-01-31,20.0,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,8,145.73,31,0.0,Muy Bajo
ddcf851e24ae1c5bb32a978838245e28,Male,No,Credit card (automatic),0,2017-01-26,Yes,1951-06-08,,ES,8613,Phone,2023-01-31,77.35,DSL,No,Yes,Yes,Yes,2.0,Yes,2023-01-31,14,284.61,73,0.0,Muy Bajo
debb16e62a530f0fc597d2b0be779de9,Male,No,Bank transfer (automatic),0,2020-10-18,Yes,1991-01-15,,ES,27629,Phone,2023-01-31,19.55,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,13,265.13,33,0.0,Muy Bajo
decbb5f3cbb20eafa5151ee89298288f,Female,Yes,Credit card (automatic),1,2017-02-21,Yes,2009-05-15,,ES,19263,Phone,2023-01-31,90.55,DSL,Yes,Yes,Yes,Yes,2.0,Yes,2023-01-31,11,164.63,15,0.0,Muy Bajo
df6e3cf68ad6f221465912a101c99e27,Female,No,Bank transfer (automatic),0,2020-10-10,Yes,1971-10-09,,ES,37565,Phone,2023-01-31,90.15,Fiber optic,No,No,Yes,No,2.0,Yes,2023-01-31,12,196.09,53,0.0,Muy Bajo
dfead4bd60774dac51acaeb6642b7c61,Female,Yes,Electronic check,0,2020-09-13,No,1971-06-25,,ES,33304,Phone,2023-01-31,59.9,DSL,Yes,Yes,No,Yes,1.0,No,2023-01-31,11,184.21,53,0.0,Muy Bajo
e045f4caf08e0d1811025902aaa8abf7,Female,No,Bank transfer (automatic),1,2017-02-08,Yes,1992-10-13,,ES,49397,Internet,2023-01-31,100.5,Fiber optic,Yes,Yes,Yes,No,2.0,Yes,2023-01-31,14,336.58,32,0.0,Muy Bajo
2e1c07ff6acc8bf0a0775cd8d59c94c6,Male,No,Bank transfer (automatic),2,2018-08-07,Yes,1982-09-17,,ES,48594,Phone,2023-01-31,64.15,DSL,Yes,Yes,No,Yes,2.0,No,2023-01-31,14,222.43,42,0.0,Muy Bajo
309c03d16aa2b28ad3a0e5cdc0778e14,Male,No,Bank transfer (automatic),0,2018-07-01,No,1936-12-18,,ES,3316,Phone,2023-01-31,65.25,DSL,No,No,Yes,Yes,1.0,Yes,2023-01-31,13,228.79,88,0.0,Muy Bajo
c9c7cc985288a42fce3a7661337ce299,Male,No,Mailed check,0,2022-10-03,Yes,1995-06-05,,ES,50527,Internet,2023-01-31,35.1,DSL,Yes,No,No,Yes,0.0,No,2023-01-31,12,186.81,29,0.0,Muy Bajo
3804f6985d0fd8e4691dfde2aa9c419a,Male,Yes,Credit card (automatic),0,2021-03-22,Yes,2004-04-21,,ES,45105,Store,2023-01-31,56.25,DSL,Yes,No,No,Yes,1.0,No,2023-01-31,7,168.85,20,0.0,Muy Bajo
